date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_biontech_boost3	impfungen_biontech_boost3_kumulativ	impfungen_biontech_boost4	impfungen_biontech_boost4_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_moderna_boost3	impfungen_moderna_boost3_kumulativ	impfungen_moderna_boost4	impfungen_moderna_boost4_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_astra_boost3	impfungen_astra_boost3_kumulativ	impfungen_astra_boost4	impfungen_astra_boost4_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_johnson_boost3	impfungen_johnson_boost3_kumulativ	impfungen_johnson_boost4	impfungen_johnson_boost4_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	impfungen_novavax_boost3	impfungen_novavax_boost3_kumulativ	impfungen_novavax_boost4	impfungen_novavax_boost4_kumulativ	impfungen_valneva	impfungen_valneva_kumulativ	impfungen_valneva_min1	impfungen_valneva_min1_kumulativ	impfungen_valneva_gi	impfungen_valneva_gi_kumulativ	impfungen_valneva_boost1	impfungen_valneva_boost1_kumulativ	impfungen_valneva_boost2	impfungen_valneva_boost2_kumulativ	impfungen_valneva_boost3	impfungen_valneva_boost3_kumulativ	impfungen_valneva_boost4	impfungen_valneva_boost4_kumulativ	impfungen_biontech_bivalent	impfungen_biontech_bivalent_kumulativ	impfungen_biontech_bivalent_min1	impfungen_biontech_bivalent_min1_kumulativ	impfungen_biontech_bivalent_gi	impfungen_biontech_bivalent_gi_kumulativ	impfungen_biontech_bivalent_boost1	impfungen_biontech_bivalent_boost1_kumulativ	impfungen_biontech_bivalent_boost2	impfungen_biontech_bivalent_boost2_kumulativ	impfungen_biontech_bivalent_boost3	impfungen_biontech_bivalent_boost3_kumulativ	impfungen_biontech_bivalent_boost4	impfungen_biontech_bivalent_boost4_kumulativ	impfungen_moderna_bivalent	impfungen_moderna_bivalent_kumulativ	impfungen_moderna_bivalent_min1	impfungen_moderna_bivalent_min1_kumulativ	impfungen_moderna_bivalent_gi	impfungen_moderna_bivalent_gi_kumulativ	impfungen_moderna_bivalent_boost1	impfungen_moderna_bivalent_boost1_kumulativ	impfungen_moderna_bivalent_boost2	impfungen_moderna_bivalent_boost2_kumulativ	impfungen_moderna_bivalent_boost3	impfungen_moderna_bivalent_boost3_kumulativ	impfungen_moderna_bivalent_boost4	impfungen_moderna_bivalent_boost4_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2	personen_boost3	personen_boost3_kumulativ	impfungen_boost3	impfungen_boost3_kumulativ	impfquote_boost3	personen_boost4	personen_boost4_kumulativ	impfungen_boost4	impfungen_boost4_kumulativ	impfquote_boost4
2022-03-16	183537	176408292	148074	129540558	5119	46363607	12528	50784777	48783	31291403	81609	1098392	34	2374	1	5	33870	30281566	332	5133313	1096	6346486	9020	18451072	23415	349879	7	816	0	0	8	12796261	0	9274477	8	3513634	0	7835	0	314	0	1	0	0	207	3740661	14	3709947	27	9634	56	18954	110	2124	0	2	0	0	1378	49246	1082	42416	243	5889	33	730	18	189	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6547	64523760	6547	64523760	0.77518	13902	62954529	13902	60660420	0.75633	57892	49769994	57892	49769994	0.59793	105152	1450898	105152	1450898	0.01743	43	3215	43	3215	0.00004	1	5	1	5	0
2022-03-17	194517	176602809	157491	129698049	5221	46368828	13099	50797876	50904	31342307	88232	1186624	35	2409	0	5	35746	30317312	344	5133657	1318	6347804	9112	18460184	24967	374846	5	821	0	0	28	12796289	11	9274488	3	3513637	9	7844	5	319	0	1	0	0	228	3740889	46	3709993	35	9669	65	19019	82	2206	0	2	0	0	1024	50270	803	43219	190	6079	26	756	5	194	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6425	64530185	6425	64530185	0.77526	14645	62969174	14645	60675065	0.7565	60116	49830110	60116	49830110	0.59865	113291	1564189	113291	1564189	0.01879	40	3255	40	3255	0.00004	0	5	0	5	0
2022-03-18	149583	176752392	121467	129819516	5081	46373909	12102	50809978	41708	31384015	62543	1249167	31	2440	2	7	26583	30343895	325	5133982	1012	6348816	8144	18468328	17088	391934	14	835	0	0	16	12796305	7	9274495	3	3513640	0	7844	5	324	1	2	0	0	205	3741094	46	3710039	29	9698	34	19053	96	2302	0	2	0	0	1312	51582	999	44218	256	6335	47	803	7	201	3	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6458	64536643	6458	64536643	0.77533	13402	62982576	13402	60688467	0.75666	49933	49880043	49933	49880043	0.59925	79739	1643928	79739	1643928	0.01975	49	3304	49	3304	0.00004	2	7	2	7	0
2022-03-19	48072	176800464	36904	129856420	2402	46376311	5491	50815469	14095	31398110	14882	1264049	34	2474	0	7	9637	30353532	156	5134138	405	6349221	3647	18471975	5423	397357	6	841	0	0	5	12796310	3	9274498	0	3513640	1	7845	1	325	0	2	0	0	31	3741125	5	3710044	16	9714	0	19053	10	2312	0	2	0	0	1495	53077	899	45117	561	6896	26	829	9	210	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3465	64540108	3465	64540108	0.77538	6473	62989049	6473	60694940	0.75674	17769	49897812	17769	49897812	0.59947	20325	1664253	20325	1664253	0.01999	40	3344	40	3344	0.00004	0	7	0	7	0
2022-03-20	17070	176817534	13019	129869439	1474	46377785	2277	50817746	4750	31402860	4518	1268567	0	2474	0	7	3288	30356820	160	5134298	245	6349466	1477	18473452	1404	398761	2	843	0	0	0	12796310	0	9274498	0	3513640	0	7845	0	325	0	2	0	0	19	3741144	2	3710046	14	9728	2	19055	1	2313	0	2	0	0	744	53821	167	45284	566	7462	9	838	0	210	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1803	64541911	1803	64541911	0.7754	3102	62992151	3102	60698042	0.75678	6238	49904050	6238	49904050	0.59954	5923	1670176	5923	1670176	0.02007	4	3348	4	3348	0.00004	0	7	0	7	0
2022-03-21	94848	176912382	75561	129945000	3215	46381000	6574	50824320	24904	31427764	40849	1309416	19	2493	0	7	16954	30373774	179	5134477	617	6350083	4741	18478193	11406	410167	11	854	0	0	9	12796319	3	9274501	0	3513640	0	7845	6	331	0	2	0	0	123	3741267	39	3710085	27	9755	21	19076	36	2349	0	2	0	0	2201	56022	579	45863	1566	9028	32	870	22	232	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015	64545926	4015	64545926	0.77545	8784	63000935	8784	60706826	0.75689	29698	49933748	29698	49933748	0.5999	52319	1722495	52319	1722495	0.02069	32	3380	32	3380	0.00004	0	7	0	7	0
2022-03-22	168024	177080406	135814	130080814	5558	46386558	10971	50835291	41313	31469077	77948	1387364	24	2517	0	7	28597	30402371	283	5134760	936	6351019	7189	18485382	20186	430353	3	857	0	0	380	12796699	314	9274815	65	3513705	1	7846	0	331	0	2	0	0	331	3741598	142	3710227	137	9892	17	19093	35	2384	0	2	0	0	2902	58924	718	46581	1974	11002	142	1012	68	300	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7015	64552941	7015	64552941	0.77553	14083	63015018	14083	60720909	0.75705	48662	49982410	48662	49982410	0.60048	98237	1820732	98237	1820732	0.02187	27	3407	27	3407	0.00004	0	7	0	7	0
2022-03-23	179043	177259449	144726	130225540	4674	46391232	9949	50845240	40626	31509703	89459	1476823	18	2535	0	7	30441	30432812	261	5135021	766	6351785	7141	18492523	22261	452614	12	869	0	0	7	12796706	3	9274818	2	3513707	2	7848	0	331	0	2	0	0	177	3741775	19	3710246	21	9913	36	19129	100	2484	1	3	0	0	3692	62616	892	47473	2695	13697	73	1085	27	327	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5849	64558790	5849	64558790	0.7756	13433	63028451	13433	60734342	0.75722	47878	50030288	47878	50030288	0.60106	111847	1932579	111847	1932579	0.02322	36	3443	36	3443	0.00004	0	7	0	7	0
2022-03-24	183998	177443447	149583	130375123	4959	46396191	10591	50855831	42505	31552208	91511	1568334	17	2552	0	7	31068	30463880	305	5135326	720	6352505	6896	18499419	23143	475757	4	873	0	0	2	12796708	1	9274819	1	3513708	0	7848	0	331	0	2	0	0	318	3742093	24	3710270	26	9939	60	19189	208	2692	0	3	0	0	3027	65643	746	48219	2164	15861	77	1162	40	367	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6035	64564825	6035	64564825	0.77567	13502	63041953	13502	60747844	0.75738	49538	50079826	49538	50079826	0.60165	114902	2047481	114902	2047481	0.0246	21	3464	21	3464	0.00004	0	7	0	7	0
2022-03-25	152419	177595866	122466	130497589	4240	46400431	9535	50865366	36760	31588968	71870	1640204	61	2613	0	7	25626	30489506	214	5135540	713	6353218	6488	18505907	18188	493945	23	896	0	0	37	12796745	1	9274820	0	3513708	20	7868	16	347	0	2	0	0	225	3742318	26	3710296	33	9972	50	19239	116	2808	0	3	0	0	4065	69708	865	49084	3080	18941	74	1236	43	410	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5346	64570171	5346	64570171	0.77574	13361	63055314	13361	60761205	0.75754	43392	50123218	43392	50123218	0.60217	90233	2137714	90233	2137714	0.02568	87	3551	87	3551	0.00004	0	7	0	7	0
2022-03-26	42923	177638789	31402	130528991	2171	46402602	4209	50869575	11981	31600949	13028	1653232	13	2626	0	7	8465	30497971	102	5135642	287	6353505	2734	18508641	5333	499278	9	905	0	0	31	12796776	1	9274821	0	3513708	12	7880	18	365	0	2	0	0	20	3742338	11	3710307	7	9979	1	19240	1	2809	0	3	0	0	3005	72713	560	49644	2372	21313	60	1296	12	422	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	64573016	2845	64573016	0.77577	6875	63062189	6875	60768080	0.75762	14788	50138006	14788	50138006	0.60235	18392	2156106	18392	2156106	0.0259	23	3574	23	3574	0.00004	0	7	0	7	0
2022-03-27	16174	177654963	11489	130540480	709	46403311	1311	50870886	4892	31605841	4574	1657806	3	2629	0	7	3233	30501204	55	5135697	173	6353678	1332	18509973	1673	500951	0	905	0	0	0	12796776	0	9274821	0	3513708	0	7880	0	365	0	2	0	0	13	3742351	2	3710309	4	9983	6	19246	1	2810	0	3	0	0	1439	74152	163	49807	1261	22574	12	1308	3	425	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	64573945	929	64573945	0.77578	2749	63064938	2749	60770829	0.75765	6242	50144248	6242	50144248	0.60243	6251	2162357	6251	2162357	0.02598	3	3577	3	3577	0.00004	0	7	0	7	0
2022-03-28	93861	177748824	73183	130613663	2667	46405978	5398	50876284	21813	31627654	43281	1701087	24	2653	0	7	17276	30518480	182	5135879	439	6354117	4264	18514237	12390	513341	1	906	0	0	101	12796877	1	9274822	3	3513711	35	7915	62	427	0	2	0	0	112	3742463	9	3710318	16	9999	18	19264	69	2879	0	3	0	0	3189	77341	495	50302	2611	25185	63	1371	19	444	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3354	64577299	3354	64577299	0.77582	8467	63073405	8467	60779296	0.75776	26193	50170441	26193	50170441	0.60274	55821	2218178	55821	2218178	0.02665	26	3603	26	3603	0.00004	0	7	0	7	0
2022-03-29	166076	177914900	134934	130748597	4454	46410432	8593	50884877	35229	31662883	86636	1787723	22	2675	0	7	27749	30546229	217	5136096	570	6354687	6325	18520562	20635	533976	2	908	0	0	401	12797278	311	9275133	65	3513776	3	7918	22	449	0	2	0	0	265	3742728	14	3710332	155	10154	21	19285	75	2954	0	3	0	0	2727	80068	618	50920	2022	27207	44	1415	40	484	3	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5614	64582913	5614	64582913	0.77589	11405	63084810	11405	60790701	0.75789	41622	50212063	41622	50212063	0.60324	107408	2325586	107408	2325586	0.02794	27	3630	27	3630	0.00004	0	7	0	7	0
2022-03-30	187072	178101972	151239	130899836	4261	46414693	8499	50893376	36274	31699157	102162	1889885	43	2718	0	7	32996	30579225	255	5136351	601	6355288	5950	18526512	26177	560153	13	921	0	0	63	12797341	1	9275134	0	3513776	8	7926	54	503	0	2	0	0	260	3742988	22	3710354	23	10177	51	19336	164	3118	0	3	0	0	2514	82582	556	51476	1885	29092	45	1460	20	504	8	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5095	64588008	5095	64588008	0.77595	11008	63095818	11008	60801709	0.75802	42328	50254391	42328	50254391	0.60375	128577	2454163	128577	2454163	0.02948	64	3694	64	3694	0.00004	0	7	0	7	0
2022-03-31	181698	178283670	146739	131046575	4870	46419563	9971	50903347	40792	31739949	91062	1980947	44	2762	0	7	32501	30611726	345	5136696	978	6356266	7913	18534425	23248	583401	17	938	0	0	45	12797386	10	9275144	12	3513788	8	7934	15	518	0	2	0	0	151	3743139	9	3710363	23	10200	31	19367	88	3206	0	3	0	0	2262	84844	598	52074	1580	30672	54	1514	30	534	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5832	64593840	5832	64593840	0.77602	12564	63108382	12564	60814273	0.75818	48798	50303189	48798	50303189	0.60434	114443	2568606	114443	2568606	0.03086	61	3755	61	3755	0.00005	0	7	0	7	0
2022-04-01	120052	178403722	97585	131144160	3266	46422829	7096	50910443	24668	31764617	62540	2043487	15	2777	0	7	20268	30631994	205	5136901	560	6356826	4461	18538886	15034	598435	8	946	0	0	0	12797386	0	9275144	0	3513788	0	7934	0	518	0	2	0	0	84	3743223	14	3710377	7	10207	9	19376	54	3260	0	3	0	0	2115	86959	536	52610	1505	32177	46	1560	26	560	2	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4021	64597861	4021	64597861	0.77607	9168	63117550	9168	60823441	0.75829	29184	50332373	29184	50332373	0.60469	77654	2646260	77654	2646260	0.03179	25	3780	25	3780	0.00005	0	7	0	7	0
2022-04-02	34970	178438692	26279	131170439	1512	46424341	2755	50913198	8749	31773366	13222	2056709	41	2818	0	7	6965	30638959	83	5136984	232	6357058	1925	18540811	4720	603155	5	951	0	0	31	12797417	0	9275144	0	3513788	10	7944	21	539	0	2	0	0	22	3743245	7	3710384	11	10218	0	19376	4	3264	0	3	0	0	1673	88632	437	53047	1162	33339	58	1618	14	574	2	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039	64599900	2039	64599900	0.77609	4160	63121710	4160	60827601	0.75834	10742	50343115	10742	50343115	0.60482	17981	2664241	17981	2664241	0.03201	48	3828	48	3828	0.00005	0	7	0	7	0
2022-04-03	13832	178452524	10702	131181141	772	46425113	1162	50914360	3923	31777289	4842	2061551	3	2821	0	7	2701	30641660	85	5137069	95	6357153	1026	18541837	1493	604648	2	953	0	0	0	12797417	0	9275144	0	3513788	0	7944	0	539	0	2	0	0	49	3743294	0	3710384	1	10219	17	19393	31	3295	0	3	0	0	380	89012	109	53156	253	33592	12	1630	6	580	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	64600866	966	64600866	0.77611	1511	63123221	1511	60829112	0.75835	4978	50348093	4978	50348093	0.60488	6372	2670613	6372	2670613	0.03208	5	3833	5	3833	0.00005	0	7	0	7	0
2022-04-04	75098	178527622	60277	131241418	1776	46426889	3751	50918111	16138	31793427	38598	2100149	14	2835	0	7	13616	30655276	161	5137230	421	6357574	2970	18544807	10062	614710	2	955	0	0	2	12797419	0	9275144	2	3513790	0	7944	0	539	0	2	0	0	63	3743357	11	3710395	12	10231	20	19413	20	3315	0	3	0	0	1140	90152	320	53476	777	34369	31	1661	10	590	2	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	64603134	2268	64603134	0.77613	4963	63128184	4963	60834075	0.75841	19159	50367252	19159	50367252	0.60511	48690	2719303	48690	2719303	0.03267	18	3851	18	3851	0.00005	0	7	0	7	0
2022-04-05	152491	178680113	127243	131368661	3379	46430268	7150	50925261	28306	31821733	88383	2188532	23	2858	2	9	23476	30678752	204	5137434	515	6358089	4646	18549453	18106	632816	5	960	0	0	381	12797800	311	9275455	69	3513859	1	7945	0	539	0	2	0	0	202	3743559	15	3710410	130	10361	25	19438	32	3347	0	3	0	0	1189	91341	301	53777	763	35132	46	1707	75	665	4	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4210	64607344	4210	64607344	0.77618	8627	63136811	8627	60842702	0.75852	33024	50400276	33024	50400276	0.6055	106596	2825899	106596	2825899	0.03395	32	3883	32	3883	0.00005	2	9	2	9	0
2022-04-06	183140	178863253	150676	131519337	4989	46435257	10329	50935590	31441	31853174	103878	2292410	38	2896	1	10	30820	30709572	238	5137672	695	6358784	7010	18556463	22873	655689	4	964	0	0	0	12797800	0	9275455	0	3513859	0	7945	0	539	0	2	0	0	156	3743715	9	3710419	17	10378	31	19469	99	3446	0	3	0	0	1488	92829	409	54186	1017	36149	41	1748	20	685	0	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5645	64612989	5645	64612989	0.77625	12058	63148869	12058	60854760	0.75866	38523	50438799	38523	50438799	0.60597	126870	2952769	126870	2952769	0.03547	42	3925	42	3925	0.00005	2	11	2	11	0
2022-04-07	183232	179046485	153358	131672695	3342	46438599	7661	50943251	33079	31886253	109253	2401663	23	2919	0	10	28521	30738093	180	5137852	504	6359288	5105	18561568	22724	678413	7	971	1	1	0	12797800	0	9275455	0	3513859	0	7945	0	539	0	2	0	0	183	3743898	13	3710432	20	10398	33	19502	117	3563	0	3	0	0	1170	93999	364	54550	758	36907	30	1778	17	702	1	61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3899	64616888	3899	64616888	0.7763	8943	63157812	8943	60863703	0.75877	38247	50477046	38247	50477046	0.60642	132111	3084880	132111	3084880	0.03706	31	3956	31	3956	0.00005	1	12	1	12	0
2022-04-08	142307	179188792	117506	131790201	2976	46441575	6624	50949875	26812	31913065	81072	2482735	22	2941	0	10	22631	30760724	160	5138012	480	6359768	4515	18566083	17455	695868	20	991	1	2	40	12797840	33	9275488	0	3513859	2	7947	5	544	0	2	0	0	311	3744209	17	3710449	12	10410	28	19530	254	3817	0	3	0	0	1819	95818	447	54997	1261	38168	55	1833	52	754	4	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3633	64620521	3633	64620521	0.77634	8377	63166189	8377	60872080	0.75887	31412	50508458	31412	50508458	0.6068	98838	3183718	98838	3183718	0.03825	46	4002	46	4002	0.00005	1	13	1	13	0
2022-04-09	33493	179222285	24730	131814931	1195	46442770	2735	50952610	7812	31920877	12956	2495691	32	2973	0	10	7511	30768235	66	5138078	252	6360020	2061	18568144	5125	700993	7	998	0	2	0	12797840	0	9275488	0	3513859	0	7947	0	544	0	2	0	0	22	3744231	6	3710455	14	10424	2	19532	0	3817	0	3	0	0	1230	97048	301	55298	849	39017	54	1887	25	779	1	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1568	64622089	1568	64622089	0.77636	3850	63170039	3850	60875930	0.75892	9929	50518387	9929	50518387	0.60692	18106	3201824	18106	3201824	0.03847	40	4042	40	4042	0.00005	0	13	0	13	0
2022-04-10	11218	179233503	9093	131824024	416	46443186	997	50953607	3061	31923938	4616	2500307	3	2976	0	10	1835	30770070	63	5138141	74	6360094	408	18568552	1290	702283	0	998	0	2	0	12797840	0	9275488	0	3513859	0	7947	0	544	0	2	0	0	22	3744253	3	3710458	19	10443	0	19532	0	3817	0	3	0	0	268	97316	67	55365	150	39167	38	1925	13	792	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	64622638	549	64622638	0.77637	1240	63171279	1240	60877170	0.75893	3507	50521894	3507	50521894	0.60696	5919	3207743	5919	3207743	0.03854	3	4045	3	4045	0.00005	0	13	0	13	0
2022-04-11	64029	179297532	52367	131876391	1543	46444729	3455	50957062	13639	31937577	33707	2534014	22	2998	1	11	10669	30780739	123	5138264	269	6360363	2321	18570873	7951	710234	5	1003	0	2	48	12797888	0	9275488	1	3513860	1	7948	45	589	1	3	0	0	66	3744319	15	3710473	13	10456	13	19545	25	3842	0	3	0	0	879	98195	255	55620	558	39725	44	1969	22	814	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1936	64624574	1936	64624574	0.77639	4296	63175575	4296	60881466	0.75898	16018	50537912	16018	50537912	0.60716	41750	3249493	41750	3249493	0.03904	28	4073	28	4073	0.00005	1	14	1	14	0
2022-04-12	119432	179416964	100885	131977276	2142	46446871	4729	50961791	21850	31959427	72147	2606161	16	3014	1	12	17439	30798178	119	5138383	282	6360645	3134	18574007	13871	724105	33	1036	0	2	33	12797921	1	9275489	2	3513862	7	7955	23	612	0	3	0	0	123	3744442	13	3710486	25	10481	19	19564	66	3908	0	3	0	0	952	99147	275	55895	608	40333	43	2012	26	840	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	64627124	2550	64627124	0.77642	5646	63181221	5646	60887112	0.75905	25053	50562965	25053	50562965	0.60746	86133	3335626	86133	3335626	0.04007	49	4122	49	4122	0.00005	1	15	1	15	0
2022-04-13	126762	179543726	106762	132084038	3914	46450785	4524	50966315	20668	31980095	77614	2683775	41	3055	1	13	18700	30816878	149	5138532	340	6360985	3086	18577093	15115	739220	10	1046	0	2	20	12797941	1	9275490	1	3513863	7	7962	11	623	0	3	0	0	188	3744630	9	3710495	8	10489	28	19592	142	4050	1	4	0	0	1092	100239	304	56199	721	41054	38	2050	28	868	1	67	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4377	64631501	4377	64631501	0.77647	5594	63186815	5594	60892706	0.75912	23827	50586792	23827	50586792	0.60774	92910	3428536	92910	3428536	0.04119	53	4175	53	4175	0.00005	1	16	1	16	0
2022-04-14	105616	179649342	88366	132172404	2273	46453058	4746	50971061	19201	31999296	62101	2745876	45	3100	0	13	15935	30832813	112	5138644	446	6361431	3125	18580218	12238	751458	14	1060	0	2	116	12798057	61	9275551	50	3513913	3	7965	2	625	0	3	0	0	62	3744692	4	3710499	10	10499	12	19604	35	4085	1	5	0	0	1137	101376	282	56481	774	41828	48	2098	31	899	2	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2732	64634233	2732	64634233	0.77651	6026	63192841	6026	60898732	0.75919	22389	50609181	22389	50609181	0.60801	74407	3502943	74407	3502943	0.04208	62	4237	62	4237	0.00005	0	16	0	16	0
